post_catalog_id,post_tif,pre_catalog_id,pre_tif,min_xy,max_xy,x_coord,y_coord,label
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.565506,29.75695,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.564986,29.756876,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.565216,29.756545,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.565484,29.756568,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.564251,29.756405,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.563012,29.757272,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.563516,29.758077,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.569052,29.756173,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.568569,29.756187,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.567807,29.756154,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.568778,29.755763,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.56829,29.75526,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.56726,29.756019,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.566804,29.754948,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.565844,29.75491,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.56351,29.75471,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.563913,29.754706,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.56372,29.753863,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.563028,29.754375,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.56056,29.759321,Flooded / Damaged Building
1040010032211E00,2112020.tif,1040010032211E00,2112020.tif,"(-97.03125, 29.00390625)","(-96.943359375, 29.091796875)",-96.987177,29.064149,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.549611,29.756014,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.628279,29.778686,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.62659,29.777834,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.628414,29.777591,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.627485,29.777866,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.627126,29.778211,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.627598,29.777317,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.545642,29.758278,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.62616,29.776251,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.628473,29.776772,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.549606,29.758683,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.631187,29.777713,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.631997,29.778807,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.550732,29.762292,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.552411,29.7615,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.550657,29.76123,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.633992,29.778066,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.632474,29.77904,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.554992,29.762974,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.555383,29.762695,Flooded / Blocked Road
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.555094,29.76242,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.554863,29.762178,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.554166,29.761447,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.555485,29.762578,Flooded / Damaged Building
105001000B95E100,3020021.tif,105001000B95E100,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)",-95.533707,29.7467,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.632568,29.779726,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.635068,29.777827,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.634848,29.778478,Flooded / Damaged Building
105001000B95E100,3020021.tif,105001000B95E100,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)",-95.536063,29.749177,Flooded / Blocked Road
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.632847,29.776169,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.634564,29.776318,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.636109,29.77581,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.632327,29.775698,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.632686,29.775064,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.634137,29.774613,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.634094,29.774864,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.633545,29.774683,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.632807,29.774617,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.63455,29.77499,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.947928,28.821088,Trash Heap
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.875345,28.494637,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.635969,29.773113,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.538822,29.747883,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.961605,28.809374,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.634821,29.773835,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.636817,29.7732,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.637289,29.773074,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.641851,29.775029,Flooded / Blocked Road
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.543465,29.754956,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.643316,29.839091,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.640634,29.840869,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.640639,29.840292,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.924129,28.816306,Trash Heap
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.640038,29.840013,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.639647,29.84065,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.639512,29.838966,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.636128,29.840264,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.637377,29.840162,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.637227,29.840562,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.638788,29.840227,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.635452,29.84085,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63536,29.839985,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.635693,29.839068,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.636331,29.839119,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.636862,29.839533,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.637115,29.83958,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.637436,29.839357,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.638134,29.838812,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.64051,29.837509,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.643654,29.836532,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.641894,29.836686,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.642374,29.836302,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.642573,29.836302,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.641591,29.836255,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.639563,29.838149,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63856,29.838456,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.636683,29.838289,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.552022,29.764528,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.637235,29.838828,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.635041,29.839503,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63341,29.840327,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633309,29.840932,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.635664,29.841523,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.635647,29.841699,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.617379,29.779044,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631372,29.842509,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631388,29.841979,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.55929,29.766961,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632037,29.841927,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631962,29.842816,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631957,29.84297,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632359,29.842788,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633035,29.842872,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632751,29.842835,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633641,29.843012,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631914,29.843333,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633309,29.84344,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.634451,29.843737,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.953853,28.771887,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630251,29.845668,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630916,29.844924,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631517,29.845203,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63215,29.845212,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632289,29.844966,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630262,29.846352,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632472,29.844943,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632735,29.845264,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633303,29.845389,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633464,29.845091,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633807,29.84605,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632643,29.845748,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631951,29.846487,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631528,29.846469,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630283,29.847869,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63031,29.847725,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.630229,29.846864,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632085,29.847604,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632386,29.84732,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631737,29.848037,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.632348,29.848404,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.63362,29.847781,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631377,29.848846,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.631967,29.848879,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633893,29.849177,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.621161,29.777312,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.931728,28.795285,Trash Heap
105001000B95E200,3020312.tif,105001000B95E200,3020312.tif,"(-95.09765625, 29.970703125)","(-95.009765625, 30.05859375)",-95.051016,30.026803,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.634652,29.777456,Flooded / Damaged Building
105001000B95E100,2131131.tif,105001000B95E100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)",-95.635167,29.776083,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.98362,28.765711,Flooded / Damaged Building
105001000B95E100,3020020.tif,105001000B95E100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)",-95.557928,29.770263,Flooded / Blocked Road
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.861071,28.48323,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.957458,28.792624,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.95815,28.789032,Trash Heap
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.922238,28.806296,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.921919,28.806781,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.894526,28.472787,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.642999,29.840152,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.645639,29.833926,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.645494,29.81942,Flooded / Blocked Road
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.641063,29.815548,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.64551,29.814803,Flooded / Blocked Road
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.870359,28.492292,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.872159,28.493503,Flooded / Damaged Building
105001000B95E100,2131133.tif,105001000B95E100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)",-95.633,29.854044,Flooded / Damaged Building
